No.,Time,Source,Destination,Protocol,Length,Info
19507,211.163734,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14010331 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19508,211.163771,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#12] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14011771 SRE=14013211 SLE=14006011 SRE=14010331 SLE=13970011 SRE=13980091 SLE=13946971 SRE=13968571
19509,211.163783,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#13] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14006011 SRE=14013211 SLE=13970011 SRE=13980091 SLE=13946971 SRE=13968571 SLE=14003131 SRE=14004571
19510,211.165065,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14014651 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19511,211.165099,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#14] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14014651 SRE=14016091 SLE=14006011 SRE=14013211 SLE=13970011 SRE=13980091 SLE=13946971 SRE=13968571
19512,211.170932,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=13980091 Ack=13449 Win=559 Len=1440
19513,211.171012,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#15] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=13970011 SRE=13984411 SLE=14014651 SRE=14016091 SLE=14006011 SRE=14013211 SLE=13946971 SRE=13968571
19514,211.171479,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14016091 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19515,211.171532,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#16] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14014651 SRE=14017531 SLE=13970011 SRE=13984411 SLE=14006011 SRE=14013211 SLE=13946971 SRE=13968571
19516,211.174127,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=14018971 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19517,211.174178,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#17] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14018971 SRE=14020411 SLE=14014651 SRE=14017531 SLE=13970011 SRE=13984411 SLE=14006011 SRE=14013211
19518,211.17605,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14023291 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19519,211.176083,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#18] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411 SLE=14014651 SRE=14017531 SLE=13970011 SRE=13984411
19520,211.176121,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14026171 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19521,211.176135,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#19] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411 SLE=14014651 SRE=14017531
19522,211.17709,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14029051 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19523,211.177149,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#20] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14029051 SRE=14030491 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411
19524,211.177777,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14030491 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19525,211.177811,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#21] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14029051 SRE=14031931 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411
19526,211.177929,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14031931 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19527,211.177957,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#22] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14029051 SRE=14033371 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411
19528,211.178108,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14033371 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19529,211.178137,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19487#23] 62984  >  443 [ACK] Seq=13449 Ack=13945531 Win=4162 Len=0 SLE=14029051 SRE=14034811 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411
19530,211.17832,18.64.141.129,10.200.52.16,TCP,1494,[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=13945531 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19531,211.178352,10.200.52.16,18.64.141.129,TCP,90,62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14029051 SRE=14034811 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731 SLE=14018971 SRE=14020411
19532,211.18011,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=13994491 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19533,211.180153,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#1] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=13997371 SLE=14029051 SRE=14034811 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731
19534,211.180718,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=13997371 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19535,211.180758,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#2] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=14001691 SLE=14029051 SRE=14034811 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731
19536,211.183314,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14001691 Ack=13449 Win=559 Len=1440
19537,211.183349,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#3] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=14004571 SLE=14029051 SRE=14034811 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731
19538,211.18404,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14034811 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19539,211.184072,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#4] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14029051 SRE=14036251 SLE=13985851 SRE=14004571 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731
19540,211.184832,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14004571 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19541,211.184866,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#5] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=14013211 SLE=14029051 SRE=14036251 SLE=14026171 SRE=14027611 SLE=14023291 SRE=14024731
19542,211.184905,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14039131 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19543,211.184918,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#6] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14039131 SRE=14040571 SLE=13985851 SRE=14013211 SLE=14029051 SRE=14036251 SLE=14026171 SRE=14027611
19544,211.185706,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14040571 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19545,211.185739,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#7] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14039131 SRE=14042011 SLE=13985851 SRE=14013211 SLE=14029051 SRE=14036251 SLE=14026171 SRE=14027611
19546,211.186761,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=14043451 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19547,211.186804,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#8] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14043451 SRE=14044891 SLE=14039131 SRE=14042011 SLE=13985851 SRE=14013211 SLE=14029051 SRE=14036251
19548,211.186867,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14044891 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19549,211.186905,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#9] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14043451 SRE=14046331 SLE=14039131 SRE=14042011 SLE=13985851 SRE=14013211 SLE=14029051 SRE=14036251
19550,211.188251,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14047771 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19551,211.188285,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#10] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331 SLE=14039131 SRE=14042011 SLE=13985851 SRE=14013211
19552,211.190071,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14050651 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19553,211.190106,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#11] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331 SLE=14039131 SRE=14042011
19554,211.191725,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14053531 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19555,211.191764,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#12] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14053531 SRE=14054971 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331
19556,211.193643,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14056411 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19557,211.193643,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14054971 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19558,211.193679,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#13] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14056411 SRE=14057851 SLE=14053531 SRE=14054971 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211
19559,211.193693,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#14] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14053531 SRE=14057851 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331
19560,211.195183,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14057851 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19561,211.195183,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14059291 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19562,211.195218,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#15] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331
19563,211.196532,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14062171 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19564,211.196565,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#16] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14062171 SRE=14063611 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211
19565,211.198395,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14063611 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19566,211.198434,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#17] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14062171 SRE=14065051 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211
19567,211.199731,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14013211 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19568,211.199766,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#18] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=14017531 SLE=14062171 SRE=14065051 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091
19569,211.200542,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14017531 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19570,211.200577,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#19] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13985851 SRE=14020411 SLE=14062171 SRE=14065051 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091
19571,211.202335,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14021851 Ack=13449 Win=559 Len=1440
19572,211.202369,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#20] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14021851 SRE=14024731 SLE=13985851 SRE=14020411 SLE=14062171 SRE=14065051 SLE=14053531 SRE=14060731
19573,211.203334,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14024731 Ack=13449 Win=559 Len=1440
19574,211.203373,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#21] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14021851 SRE=14027611 SLE=13985851 SRE=14020411 SLE=14062171 SRE=14065051 SLE=14053531 SRE=14060731
19575,211.204884,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14067931 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19576,211.204918,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#22] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14067931 SRE=14069371 SLE=14021851 SRE=14027611 SLE=13985851 SRE=14020411 SLE=14062171 SRE=14065051
19577,211.206658,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=13984411 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19578,211.206692,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#23] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=13970011 SRE=14020411 SLE=14067931 SRE=14069371 SLE=14021851 SRE=14027611 SLE=14062171 SRE=14065051
19579,211.208049,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14069371 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19580,211.208088,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#24] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411 SLE=14021851 SRE=14027611 SLE=14062171 SRE=14065051
19581,211.208854,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=14072251 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19582,211.208854,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14073691 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19583,211.20889,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#25] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14072251 SRE=14075131 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411 SLE=14021851 SRE=14027611
19584,211.210631,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14036251 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19585,211.210668,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#26] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14029051 SRE=14037691 SLE=14072251 SRE=14075131 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411
19586,211.211608,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14037691 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19587,211.211643,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#27] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14029051 SRE=14042011 SLE=14072251 SRE=14075131 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411
19588,211.213059,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14075131 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19589,211.213092,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#28] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14072251 SRE=14076571 SLE=14029051 SRE=14042011 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411
19590,211.213207,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14076571 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19591,211.213231,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19531#29] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14072251 SRE=14078011 SLE=14029051 SRE=14042011 SLE=14067931 SRE=14070811 SLE=13970011 SRE=14020411
19592,211.214738,18.64.141.129,10.200.52.16,TCP,1494,[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=13968571 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19593,211.214809,10.200.52.16,18.64.141.129,TCP,90,62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14072251 SRE=14078011 SLE=14029051 SRE=14042011 SLE=14067931 SRE=14070811 SLE=14021851 SRE=14027611
19594,211.215465,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14046331 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19595,211.215499,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#1] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14043451 SRE=14049211 SLE=14072251 SRE=14078011 SLE=14029051 SRE=14042011 SLE=14067931 SRE=14070811
19596,211.216258,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14078011 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19597,211.216296,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#2] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14072251 SRE=14079451 SLE=14043451 SRE=14049211 SLE=14029051 SRE=14042011 SLE=14067931 SRE=14070811
19598,211.218832,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14052091 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19599,211.218866,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#3] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14050651 SRE=14060731 SLE=14072251 SRE=14079451 SLE=14043451 SRE=14049211 SLE=14029051 SRE=14042011
19600,211.219667,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=14080891 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19601,211.219703,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#4] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14080891 SRE=14082331 SLE=14050651 SRE=14060731 SLE=14072251 SRE=14079451 SLE=14043451 SRE=14049211
19602,211.222246,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14085211 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19603,211.22228,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#5] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14085211 SRE=14086651 SLE=14080891 SRE=14082331 SLE=14050651 SRE=14060731 SLE=14072251 SRE=14079451
19604,211.223294,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=14086651 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19605,211.223294,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=14088091 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
19606,211.223331,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#6] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14085211 SRE=14089531 SLE=14080891 SRE=14082331 SLE=14050651 SRE=14060731 SLE=14072251 SRE=14079451
19607,211.225516,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14065051 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19608,211.225516,18.64.141.129,10.200.52.16,TCP,617,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14090971 Ack=13449 Win=559 Len=563 [TCP segment of a reassembled PDU]"
19609,211.225553,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#7] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14062171 SRE=14066491 SLE=14085211 SRE=14089531 SLE=14080891 SRE=14082331 SLE=14050651 SRE=14060731
19610,211.225569,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19593#8] 62984  >  443 [ACK] Seq=13449 Ack=14020411 Win=4162 Len=0 SLE=14090971 SRE=14091534 SLE=14062171 SRE=14066491 SLE=14085211 SRE=14089531 SLE=14080891 SRE=14082331
19611,211.22824,18.64.141.129,10.200.52.16,TCP,1494,[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=14020411 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
19612,211.228333,10.200.52.16,18.64.141.129,TCP,90,62984  >  443 [ACK] Seq=13449 Ack=14027611 Win=4162 Len=0 SLE=14090971 SRE=14091534 SLE=14062171 SRE=14066491 SLE=14085211 SRE=14089531 SLE=14080891 SRE=14082331
19613,211.229293,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14066491 Ack=13449 Win=559 Len=1440
19614,211.229354,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19612#1] 62984  >  443 [ACK] Seq=13449 Ack=14027611 Win=4162 Len=0 SLE=14062171 SRE=14070811 SLE=14090971 SRE=14091534 SLE=14085211 SRE=14089531 SLE=14080891 SRE=14082331
19615,211.240752,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14079451 Ack=13449 Win=559 Len=1440
19616,211.240802,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19612#2] 62984  >  443 [ACK] Seq=13449 Ack=14027611 Win=4162 Len=0 SLE=14072251 SRE=14082331 SLE=14062171 SRE=14070811 SLE=14090971 SRE=14091534 SLE=14085211 SRE=14089531
19617,211.243717,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14082331 Ack=13449 Win=559 Len=1440
19618,211.243759,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19612#3] 62984  >  443 [ACK] Seq=13449 Ack=14027611 Win=4162 Len=0 SLE=14072251 SRE=14083771 SLE=14062171 SRE=14070811 SLE=14090971 SRE=14091534 SLE=14085211 SRE=14089531
19619,211.244046,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14083771 Ack=13449 Win=559 Len=1440
19620,211.244078,10.200.52.16,18.64.141.129,TCP,90,[TCP Dup ACK 19612#4] 62984  >  443 [ACK] Seq=13449 Ack=14027611 Win=4162 Len=0 SLE=14072251 SRE=14089531 SLE=14062171 SRE=14070811 SLE=14090971 SRE=14091534 SLE=14050651 SRE=14060731
19621,211.262351,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=14070811 Ack=13449 Win=559 Len=1440
