Info
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1233319 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=13581703 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2643191 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7661239 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 16956#26] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11929020 SRE=11950620 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260 SLE=11907420 SRE=11911740
[TCP Dup ACK 13372#1] 62984  >  443 [ACK] Seq=8979 Ack=9051362 Win=4162 Len=0 SLE=9055682 SRE=9057122
443  >  62984 [ACK] Seq=13285481 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=675 Ack=1034599 Win=4162 Len=0 SLE=1036039 SRE=1037479
62984  >  443 [ACK] Seq=11532 Ack=11675556 Win=4162 Len=0
[TCP Retransmission] 443  >  62984 [ACK] Seq=2578845 Ack=2592 Win=519 Len=1440
53  >  63641 [ACK] Seq=1 Ack=77 Win=65536 Len=0
443  >  49926 Len=510
443  >  62030 Len=1250
"443  >  62984 [PSH, ACK] Seq=10324828 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=790562 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=36 Ack=507943 Win=4162 Len=0 SLE=509383 SRE=510823
[TCP Dup ACK 8008#1] 62984  >  443 [ACK] Seq=4506 Ack=5077236 Win=4162 Len=0 SLE=5078676 SRE=5080116
"443  >  62984 [PSH, ACK] Seq=8725995 Ack=8340 Win=541 Len=199 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=6270493 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14670467 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5784 Ack=6060253 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=7126222 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=2086182 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=1181479 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=45
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=6437447 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8062778 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
"63649  >  443 [FIN, ACK] Seq=638 Ack=220 Win=132096 Len=0"
"443  >  62984 [PSH, ACK] Seq=7711608 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=12766678 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8340 Ack=8713035 Win=4162 Len=0
443  >  62984 [ACK] Seq=4852596 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=1899818 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=8340 Ack=8923538 Win=4162 Len=0 SLE=8924978 SRE=8926418
443  >  62984 [ACK] Seq=8330343 Ack=8305 Win=541 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=839337 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 14516#89] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10140721 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
443  >  62984 [ACK] Seq=12009660 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=9631336 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 13948#1] 62984  >  443 [ACK] Seq=8979 Ack=9535081 Win=4162 Len=0 SLE=9536521 SRE=9539401
63667  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
Standard query response 0xd023 HTTPS www.bing.com CNAME www-www.bing.com.trafficmanager.net CNAME www-bing-com.dual-a-0001.a-msedge.net SOA ns1.a-msedge.net
443  >  49926 Len=1200
"443  >  62984 [PSH, ACK] Seq=2849950 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=4506 Ack=5049876 Win=4162 Len=0 SLE=5051316 SRE=5052756
49926  >  443 Len=44
62984  >  443 [ACK] Seq=8340 Ack=8926418 Win=4162 Len=0
"Standard query 0x3e5f PTR _arduino._tcp.local, ""QM"" question"
[TCP Dup ACK 7030#1] 62984  >  443 [ACK] Seq=3868 Ack=4188007 Win=4162 Len=0 SLE=4189447 SRE=4190887
443  >  62625 [ACK] Seq=3817 Ack=17221 Win=16383 Len=0
62984  >  443 [ACK] Seq=7062 Ack=7365974 Win=4162 Len=0
[TCP Dup ACK 12060#3] 62984  >  443 [ACK] Seq=7701 Ack=8157818 Win=4162 Len=0 SLE=8162138 SRE=8166458
[TCP Dup ACK 1453#10] 62984  >  443 [ACK] Seq=675 Ack=1136839 Win=4162 Len=0 SLE=1149799 SRE=1155559 SLE=1138279 SRE=1146919
62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0
62984  >  443 [ACK] Seq=8340 Ack=8397439 Win=4162 Len=0
62984  >  443 [ACK] Seq=9582 Ack=9622118 Win=4162 Len=0
[TCP Dup ACK 15540#1] 62984  >  443 [ACK] Seq=10255 Ack=10774310 Win=4162 Len=0 SLE=10778630 SRE=10780070
"62984  >  443 [PSH, ACK] Seq=36 Ack=639102 Win=4162 Len=604 [TCP segment of a reassembled PDU]"
Application Data
62984  >  443 [ACK] Seq=8340 Ack=8492894 Win=4162 Len=0 SLE=8495774 SRE=8497214
62984  >  443 [ACK] Seq=12810 Ack=13095401 Win=4162 Len=0
62984  >  443 [ACK] Seq=8979 Ack=9230824 Win=4162 Len=0
443  >  62984 [ACK] Seq=7140622 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1643460 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=12093115 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 3199#1] 62984  >  443 [ACK] Seq=1953 Ack=2186982 Win=4162 Len=0 SLE=2188422 SRE=2189862
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=9916081 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=14366798 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 19362#1] 62984  >  443 [ACK] Seq=13449 Ack=13889371 Win=4162 Len=0 SLE=13890811 SRE=13892251
62984  >  443 [ACK] Seq=6423 Ack=6630355 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=998599 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=5145 Ack=5473097 Win=4162 Len=0
443  >  62984 [ACK] Seq=2543718 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=8979 Ack=9582601 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=9259624 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8340 Ack=8786674 Win=4162 Len=0 SLE=8788114 SRE=8789554
[TCP Dup ACK 19369#44] 62984  >  443 [ACK] Seq=13449 Ack=13893691 Win=4162 Len=0 SLE=13978651 SRE=13980091 SLE=13895131 SRE=13941211 SLE=13972891 SRE=13977211 SLE=13964251 SRE=13968571
443  >  62984 [ACK] Seq=2248518 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
Standard query 0x50d4 A www.bing.com
443  >  62984 [ACK] Seq=749048 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10893 Ack=11346951 Win=4162 Len=0 SLE=11348391 SRE=11349831
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=10054321 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13811611 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=5338570 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=3812834 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=11720762 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
59720  >  443 Len=33
"443  >  62984 [PSH, ACK] Seq=11305191 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=8978349 Ack=8944 Win=543 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=2497638 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 13671#1] 62984  >  443 [ACK] Seq=8979 Ack=9301801 Win=4162 Len=0 SLE=9303241 SRE=9306121
"443  >  62984 [PSH, ACK] Seq=195572 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 15397#1] 62984  >  443 [ACK] Seq=10255 Ack=10644710 Win=4162 Len=0 SLE=10646150 SRE=10647590
443  >  62984 [ACK] Seq=14687747 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5784 Ack=6103453 Win=4162 Len=0
443  >  62984 [ACK] Seq=1583814 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  62030 Len=808
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=4722685 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
49185  >  443 Len=32
62984  >  443 [ACK] Seq=5784 Ack=6044155 Win=4162 Len=0
"63633  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8979 Ack=9307561 Win=4162 Len=0
49849  >  443 Len=32
443  >  62984 [ACK] Seq=9594121 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
443  >  55335 Len=669
"443  >  62984 [PSH, ACK] Seq=1450247 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=12588118 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 12674#1] 62984  >  443 [ACK] Seq=8340 Ack=8610248 Win=4162 Len=0 SLE=8611688 SRE=8613128
62984  >  443 [ACK] Seq=7062 Ack=7212163 Win=4162 Len=0
443  >  62984 [ACK] Seq=4885716 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=569863 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=3230 Ack=3553634 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=12531958 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=14589827 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7580534 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=14353838 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=8216858 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=14359598 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Retransmission] 443  >  62984 [ACK] Seq=14079451 Ack=13449 Win=559 Len=1440
"443  >  62984 [PSH, ACK] Seq=12038460 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=7701 Ack=8183738 Win=4162 Len=0
62984  >  443 [ACK] Seq=1953 Ack=2099142 Win=4162 Len=0
443  >  62984 [ACK] Seq=10170961 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  62625 [ACK] Seq=819 Ack=11504 Win=16385 Len=0
"443  >  62984 [PSH, ACK] Seq=1565710 Ack=1314 Win=515 Len=606 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=10663430 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1695300 Win=4162 Len=0
Application Data
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=2225478 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=11696282 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]"
49926  >  443 Len=46
443  >  49926 Len=40
49926  >  443 Len=44
443  >  62984 [ACK] Seq=7746951 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2516358 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8270138 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7620854 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13371881 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
59720  >  443 Len=79
443  >  62984 [ACK] Seq=6590035 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=10152241 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=265
62984  >  443 [ACK] Seq=6423 Ack=6618835 Win=4162 Len=0 SLE=6621715 SRE=6623155
"443  >  62984 [PSH, ACK] Seq=7799357 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=8855794 Ack=8340 Win=541 Len=64 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=36 Ack=539623 Win=4162 Len=0
62984  >  443 [ACK] Seq=3868 Ack=3879207 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=12302998 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=12810 Ack=12903881 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=14559587 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=11838910 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
"443  >  63624 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
[TCP Dup ACK 3230#1] 62984  >  443 [ACK] Seq=1953 Ack=2212902 Win=4162 Len=0 SLE=2214342 SRE=2215782
62984  >  443 [ACK] Seq=12171 Ack=12778198 Win=4162 Len=0
62984  >  443 [ACK] Seq=1314 Ack=1868952 Win=4162 Len=0
62984  >  443 [ACK] Seq=3868 Ack=4352167 Win=4162 Len=0
62984  >  443 [ACK] Seq=3230 Ack=3763874 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=12334678 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=675 Ack=708728 Win=4162 Len=0
62984  >  443 [ACK] Seq=5784 Ack=6123613 Win=4162 Len=0
62984  >  443 [ACK] Seq=10255 Ack=10413380 Win=4162 Len=0
443  >  62984 [ACK] Seq=3498280 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 14516#120] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10185361 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
"443  >  62984 [PSH, ACK] Seq=4186567 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=11629983 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=2373798 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=45
62984  >  443 [ACK] Seq=6423 Ack=6554035 Win=4162 Len=0
[TCP Dup ACK 14516#93] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10146481 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
443  >  62984 [ACK] Seq=7581974 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 17430#2] 62984  >  443 [ACK] Seq=12171 Ack=12243958 Win=4162 Len=0 SLE=12251158 SRE=12255478 SLE=12245398 SRE=12249718
443  >  62984 [ACK] Seq=1144039 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5784 Ack=5812508 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7182797 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5028276 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=8753554 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=14127035 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 11824#8] 62984  >  443 [ACK] Seq=7701 Ack=7959670 Win=4162 Len=0 SLE=7971190 SRE=7975510 SLE=7963990 SRE=7969750 SLE=7961110 SRE=7962550
[TCP Dup ACK 14516#55] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10091761 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
443  >  58506 Len=24
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=878217 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1422679 Win=4162 Len=0
443  >  62984 [ACK] Seq=10282701 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13007561 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=12631318 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=10581350 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=3723554 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=36 Ack=371143 Win=4162 Len=0 SLE=372583 SRE=374023
443  >  62984 [ACK] Seq=13383401 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=3268369 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=12961481 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2574583 Ack=2557 Win=519 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=36 Ack=72239 Win=4162 Len=0
443  >  62984 [ACK] Seq=2127942 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=5082996 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=3960245 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=306
63636  >  53 [ACK] Seq=1 Ack=1 Win=131072 Len=0
Standard query response 0x803d HTTPS i2-edggedufqjclhenfohogyejrpayckm.init.cedexis-radar.net SOA flipa.cedexis-radar.net
[TCP Dup ACK 2238#1] 62984  >  443 [ACK] Seq=1314 Ack=1665060 Win=4162 Len=0 SLE=1666500 SRE=1669380
64020  >  443 Len=1250
62984  >  443 [ACK] Seq=8979 Ack=9200584 Win=4162 Len=0
443  >  62984 [ACK] Seq=9993841 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=162
[TCP Dup ACK 14516#97] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10073041 SRE=10152241 SLE=10067281 SRE=10068721 SLE=10012561 SRE=10065841 SLE=9999601 SRE=10008241
443  >  62984 [ACK] Seq=1791780 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=8979 Ack=9298921 Win=4162 Len=0
62984  >  443 [ACK] Seq=11532 Ack=12157475 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=9453001 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2087622 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=7535894 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=7873270 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=6943230 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=3230 Ack=3434920 Win=4162 Len=0
443  >  55662 Len=103
62984  >  443 [ACK] Seq=1953 Ack=1941778 Win=4162 Len=0 SLE=1946098 SRE=1947538 SLE=1943218 SRE=1944658
"443  >  63405 [FIN, ACK] Seq=40 Ack=2 Win=8 Len=0"
443  >  62984 [ACK] Seq=2877310 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13122761 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 17484#4] 62984  >  443 [ACK] Seq=12171 Ack=12291478 Win=4162 Len=0 SLE=12295798 SRE=12300118 SLE=12292918 SRE=12294358
[TCP Dup ACK 16956#73] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=12024060 SRE=12025500 SLE=11929020 SRE=12022620 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260
55335  >  443 Len=1250
62984  >  443 [ACK] Seq=3868 Ack=4056342 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10692230 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"Standard query 0xc889 PTR _arduino._tcp.local, ""QM"" question"
62984  >  443 [ACK] Seq=1314 Ack=1798980 Win=4162 Len=0
443  >  62984 [ACK] Seq=5751157 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=2800990 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 17367#5] 62984  >  443 [ACK] Seq=12171 Ack=12201880 Win=4162 Len=0 SLE=12207640 SRE=12216280
443  >  55662 Len=32
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=1780260 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=11454951 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
443  >  58506 Len=24
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=11727962 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=10944326 Ack=10893 Win=550 Len=526 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=10472420 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=11865660 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=6220093 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=7701 Ack=8068538 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=14582627 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=3479560 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5790908 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=6055675 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
63634  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM
[TCP Dup ACK 4261#1] 62984  >  443 [ACK] Seq=2592 Ack=2871550 Win=4162 Len=0 SLE=2872990 SRE=2874430
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10209032 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=14384078 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=336583 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7023105 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=45
62984  >  443 [ACK] Seq=8340 Ack=8891858 Win=4162 Len=0 SLE=8894738 SRE=8896178
62984  >  443 [ACK] Seq=3230 Ack=3595394 Win=4162 Len=0 SLE=3596834 SRE=3598274
62984  >  443 [ACK] Seq=3868 Ack=4334887 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=10245381 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
"Standard query 0x3054 PTR _arduino._tcp.local, ""QM"" question"
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=582823 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=11532 Ack=11693402 Win=4162 Len=0
[TCP Dup ACK 4475#15] 62984  >  443 [ACK] Seq=2592 Ack=3052990 Win=4162 Len=0 SLE=3054430 SRE=3078910
[TCP Dup ACK 16832#1] 62984  >  443 [ACK] Seq=11532 Ack=11800930 Win=4162 Len=0 SLE=11802370 SRE=11803810
62984  >  443 [ACK] Seq=5784 Ack=6192733 Win=4162 Len=0
443  >  62984 [ACK] Seq=12186040 Ack=12171 Win=555 Len=0
62984  >  443 [ACK] Seq=7062 Ack=7297123 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1171399 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=8285978 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=11532 Ack=11854913 Win=4162 Len=0
443  >  49926 Len=1200
